NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,Latitude,Longitude,asthma_hotspot_probability
46.91386,0.0721395,15.17673,21.3248,196.189473,43.8713728555092,888485,173812,1.0
46.04281,0.07064682,16.09657,22.11697,0.0,263.001172398231,903393,193441,0.71
69.24004,0.07581723,13.97856,23.92942,43.5989444,77.7851225919729,875344,247754,1.0
69.1455,0.08048065,12.13577,24.90624,58.7572677,37.8717584644622,852752,278385,0.89
60.48139,0.07204127,17.83305,23.33947,104.955922,98.067344441933,891789,222600,1.0
42.72116,0.07382534,15.73673,20.59992,43.2498092,46.8836100901901,872313,117936,0.99
41.58518,0.07320296,15.79632,20.7699,12.813445,55.9027763634193,877158,117735,1.0
28.60938,0.06678621,13.39539,22.72217,172.142042,103.962032859619,948574,232199,0.99
65.27935,0.07294664,17.01419,23.31237,20.0675472,35.1785382419408,884154,221763,1.0
43.39587,0.07207424,15.26779,20.81602,200.875361,47.360112377208,892542,169497,0.99
44.84584,0.07295088,16.64409,20.58198,23.8236299,37.9585363150777,866986,110431,0.99
42.6588,0.06920335,16.2267,22.66105,0.0,9.6828696239495,914329,202198,0.97
50.69886,0.07258222,15.16881,21.73843,29.1609018,26.6852265857349,881939,177437,0.99
46.79692,0.07202758,15.19581,21.51486,21.1120265,71.59746351187,890697,176026,1.0
44.21103,0.07146842,14.61402,23.57505,100.34546,72.0109235060072,912829,244819,1.0
56.16148,0.07141958,17.05673,23.05433,43.4055039,53.0803187605623,893342,209666,1.0
59.96283,0.07666363,12.99368,24.11605,779.216421,28.4699057279212,884684,262567,0.94
54.4744,0.07118753,18.17408,23.50997,73.123288,48.9997295247171,900383,226247,1.0
44.04442,0.06865508,16.528,23.34306,0.0,15.6053400311653,915533,217637,0.98
43.60167,0.07145837,14.36653,23.57952,158.984668,24.5843861287597,912997,246798,1.0
59.45059,0.07186244,17.93083,23.37337,23.795227,57.4450004299706,893189,222883,1.0
50.16966,0.07252277,15.16358,21.66703,25.3675835,58.9107737555018,882533,177019,0.98
74.55867,0.08044915,13.28907,23.95833,69.5496661,70.7258987834127,832407,275674,0.86
39.5604,0.06761388,15.68958,23.26685,15.9832991,83.8874930775643,924005,221982,1.0
73.51221,0.07616241,14.20861,24.46013,26.4562602,72.6768435182729,851923,212466,1.0
52.95742,0.07104342,16.83283,22.72556,80.8276681,33.4403528290961,896783,205706,1.0
80.16787,0.07679769,13.36747,24.90112,273.073407,72.7320969754898,833352,225459,0.93
73.42909,0.08010752,12.56814,24.76871,39.9422448,66.6413107915667,843299,274379,0.97
36.52518,0.06761036,15.46118,22.7133,109.335134,181.090430785284,926928,201558,0.55
28.26134,0.06761701,12.75148,22.80134,194.779933,68.3967547415627,950912,250166,0.98
35.4169,0.07247604,15.46142,20.23502,0.0,59.3855386155812,908955,149948,0.7
76.33433,0.07816347,13.249,23.91726,0.0,46.210340791917,823603,257143,0.64
59.85229,0.07624932,13.10522,23.95703,183.377063,35.3561044252846,885381,260972,0.99
36.33039,0.07120823,16.79039,21.89713,88.8636604,101.09705016741,927957,107979,0.94
35.4827,0.0699038,15.10079,21.42462,54.9220986,128.253712731913,918675,179865,0.88
41.63657,0.07281438,15.42644,20.12868,32.560104,69.0061562173179,888013,160094,0.76
42.27547,0.06591789,33.80368,23.97137,52.658078,50.6334629783844,936720,69171,0.95
33.48722,0.07008736,12.35875,23.13623,0.0,106.042284453421,932106,267907,0.92
69.68127,0.07543194,14.35768,23.77318,63.6980606,32.0822659515657,875683,243597,1.0
28.26134,0.06761701,12.75148,22.80134,115.43573,62.4357914592994,951089,250105,0.99
36.48937,0.07226056,16.08128,21.53396,19.5742416,49.6277036125392,903522,120241,0.94
74.27503,0.07613905,14.27618,24.38207,8.53158299,63.5785387340942,855127,217279,0.99
42.28747,0.06565705,35.39685,23.60581,34.6584464,33.8753275798724,931043,67052,0.79
42.30382,0.06911901,16.19538,22.67441,0.0,43.5657255566091,914375,202136,0.99
31.73281,0.06920159,14.45903,19.71636,47.6567442,74.8122238832977,936534,173518,0.76
59.94416,0.07302722,15.724,22.3999,32.1696817,21.7727182166626,877065,198306,1.0
64.40467,0.07373781,15.34542,22.92475,95.032944,194.814736815274,869353,202550,0.81
59.15773,0.07294421,15.70874,22.3476,0.0,165.297900346303,877616,197225,0.99
62.19613,0.07383268,15.10996,23.44357,27.3660922,34.381509747582,888597,245773,1.0
57.0456,0.07135049,17.51251,23.3561,33.6014681,44.42406161562,894867,215622,1.0
33.95982,0.07016747,14.86097,19.48598,4.80104624,0.491775206562159,921441,166294,0.9
54.27874,0.07089466,17.25395,23.27085,144.936961,80.6896169481129,897073,211447,1.0
45.88731,0.06977474,16.50956,22.6778,8.3144868,63.176888661392,908124,203399,1.0
35.97991,0.06574856,15.23921,22.93991,65.1042049,51.5253381909141,930434,215952,0.98
59.97646,0.07308844,15.58267,22.35134,0.0,109.367279902343,875631,197040,1.0
33.11727,0.06985191,14.78342,20.77898,69.1945512,65.1274151751266,924545,174480,1.0
74.51969,0.07704648,13.51647,24.46229,64.1904462,213.715361543451,863453,240010,0.73
39.83836,0.06831057,15.94828,22.87557,48.4847594,27.2135537560562,920041,203456,0.99
38.04254,0.07066135,13.61311,23.51919,14.4095032,59.54934732671,922508,250106,1.0
51.91502,0.07116534,17.4883,23.52989,34.8858197,26.2610806698454,903607,231564,1.0
66.87586,0.07441096,15.17049,23.47694,16.9817099,64.9185153917788,881975,241853,1.0
64.84199,0.07893499,12.77545,24.69248,39.563264,95.2389170884141,873641,262816,1.0
50.93142,0.07100991,17.26789,23.51455,257.42679,19.9297663510691,905271,231779,1.0
42.24836,0.07101685,14.67817,23.54168,277.067382,23.4420171216001,916294,243454,1.0
35.97991,0.06574856,15.23921,22.93991,48.7675569,50.9820755763561,930536,216003,0.98
33.90062,0.0668644,14.38797,22.92141,61.4392554,95.2299633868807,937203,227196,1.0
53.12098,0.07066961,17.76968,23.47505,167.854607,85.2034805041838,901847,220418,1.0
53.47083,0.07265971,15.34021,22.14384,39.3114745,42.7280797517001,880997,183839,1.0
44.25336,0.07000267,15.90065,23.43204,30.1714582,30.1146561978664,915008,233189,1.0
33.95982,0.07016747,14.86097,19.48598,4.80104624,0.491775206562159,921441,166294,0.9
43.29342,0.07105721,15.59253,21.73407,0.0,56.3744539049508,902462,181972,0.98
52.96129,0.07315824,15.07258,21.83783,0.0,30.8719909719566,876892,177424,0.91
52.68053,0.07440023,14.73146,20.29557,90.1731605,57.6631098435251,867002,169624,0.82
59.40468,0.0750892,13.49735,23.66327,100.732295,31.866024920643,887709,256377,1.0
50.13015,0.07247812,15.18645,21.71931,60.2547794,47.6335051096849,883339,177888,1.0
55.29975,0.07143507,16.87712,22.81492,177.884911,29.7779958872274,893473,206912,1.0
39.21518,0.06859627,15.21545,23.34762,154.813307,45.8268163917533,924421,231066,0.98
62.54462,0.07283221,17.45085,23.38153,80.4070136,67.2186388658995,890232,234058,1.0
45.59927,0.0708049,18.63356,21.38105,40.1735139,49.4076663419878,869051,102587,1.0
55.76149,0.0713322,17.0726,23.0676,63.2019531,56.266314471065,893540,209496,1.0
42.87417,0.06996713,15.51389,23.44041,34.7335572,30.443966532524,916656,235291,1.0
63.22039,0.07347514,16.03457,23.38012,50.9256521,43.5053944270106,888132,240369,1.0
34.81325,0.07467095,15.30411,20.67701,73.8933997,100.082939911719,925215,134111,0.78
37.0193,0.0705397,13.43478,23.50711,230.727413,55.0334828729799,924267,251891,1.0
50.51992,0.0714483,15.54462,23.54743,35.5584927,33.2651037394091,904914,238133,1.0
37.59103,0.07011352,14.05497,23.48876,24.7830169,93.4837651798455,924510,245253,1.0
36.29817,0.07083073,12.83266,23.4876,117.608438,112.912603872909,925658,260415,1.0
35.47777,0.06603619,15.1099,22.9102,58.2031878,31.1341681299965,931833,216617,0.98
42.68803,0.06982484,23.03422,21.80687,20.0306105,37.9058734491907,897130,95719,0.51
44.11446,0.07258965,16.10738,20.90636,134.649308,47.4845666113787,871177,111950,1.0
44.16547,0.07405756,15.40902,19.6268,25.4801458,45.3090349455518,870238,156793,0.95
79.34512,0.07701572,13.37604,24.81542,882.550564,34.9752740974808,846869,238099,0.95
34.80744,0.0722418,15.27096,21.62029,61.9238428,40.9193058519264,926995,119161,0.78
52.45072,0.07104968,17.86273,23.52208,18.8090797,34.7482219408482,903119,228609,1.0
44.1282,0.07195471,16.08963,21.17891,248.308935,65.1784775712494,872904,110637,1.0
81.83026,0.07708149,13.2816,24.44412,22.0788545,15.7772102847431,827821,227888,0.91
79.08659,0.07685332,13.44028,24.83519,0.0,26.7380564413363,842842,231617,0.97
33.16651,0.06989299,14.75508,20.55352,265.159838,33.5220996967605,924552,172843,0.8
43.35407,0.06882524,16.31611,23.35195,126.923178,83.1048909146734,916707,223436,1.0
43.51757,0.07147495,14.28205,23.58163,20.2370073,33.2062447500422,913290,247984,1.0
47.11056,0.07087769,15.8183,23.50248,39.9698346,43.4277659515103,910076,236703,1.0
61.68026,0.073172,16.3029,23.41932,13.0982873,40.344593832321,890404,239323,1.0
69.33655,0.07412019,15.7125,23.63854,0.0,63.1856924378612,872854,219952,1.0
44.23222,0.07145352,14.68973,23.57102,32.4274136,43.9856327755193,912423,244195,1.0
43.80376,0.07137097,14.82998,23.5577,394.17549,37.4593621739864,913170,243000,0.99
67.35604,0.07709019,13.26237,24.27132,40.9413567,89.9753437551614,874485,254400,1.0
64.66274,0.07295891,17.28152,23.32909,489.431498,36.7247108266068,888573,232736,1.0
34.06699,0.0735238,15.34799,20.45356,164.611854,258.58269709178,925254,141591,0.69
46.28951,0.07060519,15.94617,23.47857,21.7804558,70.0921919849148,911369,235233,1.0
63.25174,0.07662066,13.22486,24.00722,0.0,21.3646319643958,880847,258057,0.87
63.36191,0.07316209,16.06437,23.16403,0.0,55.871152122774,877283,207660,1.0
38.78226,0.06891619,14.94474,23.38955,422.845848,13.566348513037,925331,234145,0.96
65.04933,0.07903194,12.76541,24.71077,91.5982424,47.9756398416672,873155,263055,0.99
44.55029,0.07132109,17.10131,21.36196,41.477423,47.1093028428068,872425,107002,1.0
43.97559,0.07336253,16.00159,20.65942,19.4914742,70.2227117138284,869758,113581,1.0
37.06814,0.07382983,15.552,20.5629,0.0,35.2085967298265,891947,126091,0.85
36.192,0.07019301,15.1167,21.35188,0.0,104.62933808853,916001,177905,0.98
70.61521,0.08052601,12.3939,24.84344,24.0709826,34.1178730109666,849230,279449,0.94
71.83779,0.07625328,13.89857,23.99962,33.1292659,29.6933995060088,870706,241280,1.0
65.23174,0.07429492,15.08863,23.44065,18.3269935,26.2740916180448,884052,244529,1.0
76.65383,0.07761032,12.9796,24.81194,10.7125844,55.3594587438062,849533,249305,0.94
35.9782,0.06620261,15.26764,22.91829,57.6205145,73.4266447615443,930406,213393,1.0
63.45203,0.07959277,12.61729,24.83448,36.2892104,36.2668129944119,872207,267241,0.99
70.52827,0.07448399,15.48306,23.66032,12.7800097,74.6425078129601,872704,224406,1.0
50.27558,0.07014978,17.46496,23.45047,15.3952306,25.2840265332057,905982,220579,1.0
72.14595,0.0755039,14.58541,24.21342,0.0,49.1480592268801,858682,213220,1.0
58.95321,0.07299548,15.49007,22.28771,21.0384636,155.593685463712,875546,193917,0.97
39.59292,0.06786798,15.61845,23.28269,68.6511103,40.1687613150589,923512,224341,0.99
72.26409,0.07578857,14.30372,23.85399,97.6830203,73.0788970093194,870628,235828,1.0
44.79829,0.07162882,15.40197,21.5217,17.7674897,122.057275091978,895787,177551,0.98
71.48578,0.07481959,14.99809,23.76151,23.6360134,129.547761674648,866492,220359,0.97
46.06787,0.07081093,15.6269,23.50063,30.9999504,28.7684450548816,911094,237022,1.0
31.71372,0.06654493,13.94673,22.76373,0.0,63.3013144722452,942438,226678,0.97
57.70943,0.0719778,18.59237,23.50514,41.9640601,23.0746597699098,896198,230191,1.0
72.63122,0.07543804,14.62191,24.10076,0.0,73.1041030956301,860787,216912,1.0
48.60448,0.07218393,15.28551,21.78972,51.7185974,54.0091855260959,888111,178778,1.0
37.95692,0.07376549,15.55851,20.32314,39.2910472,30.602608354941,892120,152211,0.87
37.95692,0.07376549,15.55851,20.32314,39.2910472,30.602608354941,892120,152211,0.87
49.95462,0.0708032,17.14072,23.49669,31.5056678,28.6778983958692,906251,230749,1.0
39.07376,0.0696076,14.69314,23.45262,26.9187386,106.418526122197,923603,239080,0.99
40.34561,0.07102523,13.92897,23.54794,84.7263097,77.9540434389667,918385,248881,1.0
71.79193,0.07508848,14.78903,23.96072,48.0928427,112.013898428425,862575,216484,0.98
30.90634,0.06876616,14.56506,21.07566,18.8374672,55.3478924664072,935518,182537,0.92
64.31171,0.07274341,17.54104,23.30447,0.0,47.0975505613225,888550,228043,1.0
48.47016,0.07107784,16.11479,22.17541,43.9715476,83.7454004823129,898617,193611,1.0
50.82911,0.07031864,17.57142,23.46367,24.2282186,125.756740461707,905071,222127,1.0
44.00491,0.0702909,15.59254,23.4619,0.0,50.9951877877181,914547,235839,1.0
72.24043,0.07606988,14.08452,23.92162,18.8549308,65.2078111166348,869998,237646,1.0
71.00775,0.07463589,15.18124,23.70023,50.0390335,74.0473463702969,868909,221578,1.0
47.04483,0.06642282,33.27178,22.85373,27.3916201,49.4514639671006,885296,68202,0.65
41.60599,0.06925388,15.58496,23.383,48.4676047,57.3953834154685,919218,231592,1.0
40.25918,0.07105678,13.83903,23.54932,77.4195298,58.8309225253013,918275,250011,1.0
81.58516,0.07711882,13.15329,24.31715,24.8967236,41.9381933968228,826467,230400,1.0
56.37114,0.072314,16.16535,22.3572,204.583475,67.9170217271336,885325,198416,1.0
52.81575,0.07146099,17.16832,23.55145,33.0253919,35.3739441568776,902182,234083,1.0
44.85693,0.07044835,15.69183,23.47106,16.7030934,54.715040601284,912971,236008,1.0
67.29701,0.07355031,16.29478,23.5266,60.4922778,53.6937148470698,878180,219183,1.0
61.57196,0.07321234,16.15268,23.42514,48.0105769,40.1963352451122,890212,240282,1.0
47.89025,0.07150815,15.78216,22.24167,0.0,43.7599151979099,896141,187111,1.0
34.14319,0.06630015,14.81495,22.79214,86.1160185,43.14978966271,935408,215730,1.0
51.44238,0.07063628,17.71502,23.48936,0.0,32.1902548298817,904010,225705,1.0
54.91532,0.07135112,16.89091,22.82382,86.5289087,52.8627556366405,893678,206849,1.0
60.51083,0.07299773,16.35395,23.45809,88.4876212,41.780088351243,891858,239457,1.0
72.93472,0.07544759,14.60918,23.9389,0.0,80.7285096472035,864124,224278,1.0
45.85423,0.06936657,16.77372,23.39302,90.6524916,67.391927633818,912576,222369,1.0
51.59818,0.07425378,14.81413,20.10296,21.8506706,94.092003053099,867519,168093,0.92
58.86317,0.07175632,17.29444,23.25081,27.6669411,69.576868853419,891151,214569,1.0
55.5445,0.07116202,17.23765,23.2354,44.2898584,85.9254022975135,895278,211703,1.0
40.84736,0.07130932,13.56554,23.56419,39.3054344,83.4473714790034,916587,252424,1.0
71.57059,0.07999461,12.21685,24.93367,0.0,143.978046780908,848600,273404,0.8
62.54462,0.07283221,17.45085,23.38153,9.98579284,27.8783133957448,890119,233451,1.0
62.31817,0.07350916,15.69266,23.41277,262.879915,20.5502819140435,888684,241987,1.0
78.56368,0.07725581,13.11133,23.9439,13.6157351,20.0680060670278,822570,234785,0.94
55.35406,0.07173532,18.5682,23.56494,26.470226,32.5217829922755,898825,231793,1.0
44.25628,0.07241021,16.18834,20.95726,396.65985,71.815073176313,870766,111087,0.99
55.50088,0.07159436,18.47881,23.53619,55.6696738,18.7777515264872,899034,229953,1.0
42.53909,0.07140207,16.83252,21.48413,99.694231,62.0023558002228,877893,109709,1.0
56.28761,0.07119332,17.58713,23.393,31.2905442,95.2563837647828,895661,216527,1.0
57.679,0.07151544,17.9259,23.41502,19.4721448,112.412312032396,895086,221392,1.0
73.04613,0.07550275,14.57364,23.94773,73.4033428,50.5738195253804,864163,224750,1.0
34.83263,0.07004721,13.28581,23.41913,114.915331,50.9670536939001,929358,251655,0.99
46.0139,0.07198135,15.18928,21.37287,20.1476347,45.7498572979828,890996,174646,1.0
55.66164,0.07179227,16.59307,22.51274,44.3041849,163.427261158899,890345,203275,0.93
52.86028,0.07137018,17.59707,23.54779,16.5754241,32.980006446413,902362,232616,1.0
47.30437,0.07178399,15.54064,22.02953,45.1819265,60.5292763790546,893592,182418,0.99
38.59281,0.0668233,15.71701,23.15118,0.0,27.4617483350964,925150,213504,1.0
70.92681,0.07466927,15.38021,23.66408,59.1187264,53.5573203095042,872951,227682,1.0
35.70082,0.06626985,15.20946,22.89424,25.165466,44.5271193599574,931315,213847,1.0
41.74224,0.07067633,14.77009,23.51899,243.739902,59.1581955714429,917273,242451,1.0
57.82436,0.07161796,17.19326,23.19567,11.7696226,38.2804150694171,892012,212307,1.0
61.19952,0.07304504,16.49676,23.43303,13.8325712,47.4633287539203,891243,238593,1.0
51.16924,0.07173448,15.95077,22.34016,96.7013328,111.473564163656,892031,191500,1.0
75.29071,0.07649942,14.02148,24.35887,41.3288117,73.316121586981,857618,227633,0.97
42.46065,0.07242338,16.01357,21.07033,32.6282387,31.6628802864573,875816,114064,0.99
42.38486,0.07084356,18.40769,21.66227,14.4527843,81.4207533951242,882191,105199,1.0
47.93226,0.07219881,15.19273,21.54137,43.4341864,72.0207458742205,887891,176023,1.0
34.24843,0.06966382,15.00642,21.40743,0.0,27.0155072517521,922383,180273,0.76
32.3756,0.06961995,14.70428,20.65042,78.8680579,44.07402535485,928156,174891,0.98
67.16721,0.07962398,12.60825,24.80095,39.2678665,88.9362040134319,865309,263220,1.0
43.50061,0.07154169,15.37319,21.3215,18.787994,53.1442194648594,897454,175742,0.99
51.02212,0.07151288,15.46609,23.55117,111.581205,25.0474797820583,904462,238239,1.0
42.57922,0.06910365,26.29714,21.89771,731.391561,40.8610133525123,906779,88944,0.64
60.51083,0.07299773,16.35395,23.45809,16.0731938,63.065955688038,892033,239225,1.0
38.17668,0.07062413,19.52777,21.84968,663.200728,32.9555660006843,918314,103576,0.8
45.37134,0.07045374,15.835,23.46834,34.0747086,47.1766795773265,912903,235257,1.0
62.01572,0.07304808,16.76827,23.40395,199.205294,49.7117548706254,890105,237556,0.99
45.30037,0.07052449,15.74152,23.47578,52.3244462,72.8804627388146,912737,235636,1.0
50.41888,0.07098315,17.05786,23.5097,22.6299756,32.3672525739012,905887,232330,1.0
72.19602,0.0762624,13.94603,23.97367,54.2987936,59.4216866712807,870077,239312,1.0
38.19397,0.07010931,21.28798,21.91653,49.6788724,94.5916570156369,929394,98710,0.87
38.92578,0.06819767,15.3085,23.30974,0.0,45.5092893781707,925365,228185,1.0
50.43933,0.07149695,15.37466,23.55434,177.22764,30.7815383783558,904983,238539,1.0
47.53252,0.07100719,15.72656,23.51442,27.0446698,47.3784794502685,908997,237015,1.0
36.192,0.07019301,15.1167,21.35188,0.0,104.62933808853,916001,177905,0.98
51.42537,0.07108741,17.37716,23.52224,414.818231,37.7021667985534,904391,231658,1.0
44.03404,0.07158507,15.37827,21.38918,58.1392891,29.2989635403604,896847,175883,1.0
47.88918,0.07216518,15.21175,21.59998,33.5783782,10.0075448486176,888626,177119,1.0
50.43933,0.07149695,15.37466,23.55434,178.410157,30.072995218039,905144,238626,1.0
47.45626,0.0710702,15.59743,23.52181,42.8724022,53.4328965545048,909364,238304,1.0
39.78662,0.07057625,20.32213,21.76897,52.1339395,48.166385377918,900103,103007,0.88
50.90788,0.07110874,17.0452,23.5197,263.310578,44.3368954744163,905303,233314,1.0
47.18384,0.07199445,15.30527,21.68677,14.8211519,33.5107999348083,890860,178623,1.0
60.90394,0.07316364,16.02375,23.45025,74.2768513,33.9936057626602,891083,240773,1.0
48.55928,0.0708878,16.27284,22.16911,18.3752686,39.8504328056729,899826,196177,1.0
59.73051,0.07248003,16.48727,22.81721,0.0,155.931497238514,883904,206346,0.98
30.82392,0.06866157,14.53491,21.16854,0.0,55.2381306186733,935991,183408,0.81
43.69123,0.07283656,15.9536,20.86018,36.4131047,44.0749355175713,871612,112831,1.0
34.72149,0.06704143,14.55838,23.00935,500.631946,75.5619993175786,934925,226952,0.96
53.24609,0.07074718,17.84949,23.4831,0.0,27.7988564977319,901638,222269,1.0
42.00814,0.06926927,15.69859,23.3807,8.76425608,45.3956521173564,919092,230883,1.0
53.84789,0.07148567,18.04366,23.5572,43.7621956,38.0158080099282,900676,231909,1.0
33.27951,0.06701618,14.1711,22.90331,15.3561731,44.9702455916975,938507,229906,1.0
42.67369,0.0702021,15.301,23.46651,0.0,66.8510958563306,916467,236946,1.0
