Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD
14.6,35.4187126,0.0667651,15.1653042,22.8491478,224.615542108749906,51.639499609471599
9.2,35.2127724,0.0661202,15.050581,22.8871346,207.077949049313673,18.038686847623627
4.8,32.2698364,0.0665978,14.050704,22.789217,186.910957885194733,29.762922958817086
8.4,76.5052719,0.0777627,12.9063396,24.8207035,446.225863999802868,57.628269530999489
8.9,60.7179604,0.0740327,14.5397196,23.5155983,223.064654216433837,65.934803097117268
3.5,68.4037781,0.0737941,16.1695156,23.5510139,0,141.003504669217989
22.9,49.6494713,0.0712167,15.9918966,23.5268497,0,19.546880788655269
9.3,47.4823723,0.0719004,15.4573669,21.9272995,49.932255338011466,36.176506999096247
10.1,38.9247551,0.0742602,15.6136923,20.329628,0,59.042382341279939
11.5,62.5603142,0.0772152,13.0249205,24.2288837,175.193493157277175,55.605466689153232
8.3,54.9726982,0.0712268,18.1835861,23.5015507,247.448670181962115,43.064291518661456
5.7,49.8924637,0.0709583,16.837635,23.5056286,19.182120178618124,50.778443494334567
18.4,32.5208282,0.0666866,14.082015,22.8115959,96.504306825859842,37.472629264051953
6.3,69.3546448,0.0797901,12.4396076,24.7970772,52.368669427975590,185.801338599115098
7.2,60.7801437,0.0773681,12.8743019,24.3841648,110.172498965843701,55.120302254919643
16.5,49.9824257,0.070699,17.2787952,23.49086,26.649766699027815,36.781732951013495
8.5,42.4878769,0.0711944,14.5506401,23.5560513,310.795471020349112,49.782326365107892
6.4,74.0065079,0.0805209,13.130271,24.0376015,161.244883883471715,96.097142296233130
12.6,42.9043465,0.0691077,16.0624771,23.3658276,111.598694657041918,34.927081396417236
15.6,33.0944214,0.0666564,14.2417812,22.837286,23.915030878524849,83.896517097264081
7.1,52.8383102,0.071416,17.413168,23.5501804,136.982586101504921,21.750676594858511
7.6,44.2630386,0.0714264,14.7661724,23.5661201,146.928370347030949,43.605465330144625
6.1,43.8677711,0.0632835,41.6660919,23.5730038,186.217071924873352,1.544344317450733
15.8,36.2461128,0.0669729,15.3440752,22.9092999,12.289211599122352,108.922186937393775
4.2,40.4573174,0.0712717,13.48771,23.5601311,63.431311887517460,47.648222528769907
19.6,35.1652946,0.0662522,15.0825415,22.8562546,322.350901175787612,19.876904261050189
15.1,39.1368217,0.0708375,13.7609081,23.533289,94.540373267881648,23.959185639101129
3.3,67.3791275,0.0735029,16.4351444,23.4798412,56.197129151265493,25.920228381773743
6.7,74.5589905,0.0802918,13.0721941,24.0535545,95.407076859381618,44.561036143269547
4.7,43.4176178,0.0714925,14.1931324,23.5834026,81.386194845550776,17.236717814980082
5,42.5787392,0.070199,15.8886337,21.9411545,0,66.645966303816365
3.7,67.3682251,0.0751301,14.3931265,23.6635246,43.329599998891354,100.694837490089199
9,43.7318077,0.0714306,14.6770391,23.5678139,496.175785740641629,38.155332873721740
10.5,41.3231735,0.0711169,15.4004745,21.2922935,0,37.737178222357976
17.1,67.8778076,0.0735788,16.4671059,23.4536152,26.173521992219491,148.190852100867005
17.9,34.1928062,0.0707978,15.2007132,19.531189,0,54.587584007698325
8.4,55.5767059,0.0722344,16.1154804,22.3466091,521.354756270539838,19.294172652632426
8.7,63.6094246,0.0743781,14.9438133,22.7587166,0,94.278590851725070
23.9,41.4189644,0.0711532,17.7348652,21.6126194,32.843497259841406,35.708069310852672
16,43.6016655,0.0714584,14.3665266,23.579525,179.056649138676761,35.671238667576588
9.8,39.3070717,0.0714564,15.2966461,20.7122841,0,64.070381194402600
9.5,52.3734932,0.0713376,17.3159771,23.5422363,37.702271599599172,39.734645139297442
16.9,52.8157463,0.071461,17.1683235,23.5514469,67.232717183326898,62.150590406708695
8.3,46.167099,0.0721451,15.1952562,21.0970554,133.421440992512345,52.938603214792671
17.2,57.6321297,0.0739653,15.0252123,22.3133926,770.938707532244507,67.628953967101424
9.4,38.7897034,0.0682919,15.8143282,22.6637173,47.527958099237345,58.436520033268486
10.2,59.8335762,0.0719153,17.8433266,23.352951,119.315253534145768,25.630680917143664
7.9,51.7882233,0.071384,16.3347187,22.2463779,13.045594193942783,37.334897158912227
8.5,46.4995041,0.0719813,15.210721,21.5035591,70.920956466233335,51.162486410361225
14.3,59.8335762,0.0719153,17.8433266,23.352951,119.315253534145768,25.630680917143664
21.8,41.8042984,0.0708521,18.6805801,21.6736794,37.034764460086663,27.232831676188582
14.3,56.6871986,0.0723825,16.1392879,22.3615265,69.447166517338488,48.165866024802007
17,48.6906395,0.0714784,15.1152725,23.5653992,72.553952586999003,57.299214228875357
5.7,36.6438293,0.0698409,14.0068521,23.4673595,30.302858514340933,31.078935783269348
9,41.5117607,0.0710955,17.8948517,21.6313896,31.024407838042602,39.962328637227685
7.6,64.352829,0.0741007,15.1831694,23.418251,98.176059090640692,28.602221973248344
10.3,82.0059967,0.0770634,13.3218956,24.5503559,170.996797120300499,32.004989620428056
16.3,79.9877853,0.0768502,13.5043631,24.9673653,110.894590086529078,145.056306499192772
4.3,,0.0816667,,,94.519074325146349,44.583557307403169
5.5,68.5861053,0.0738382,16.1513271,23.5512962,0,76.950766462592313
11.7,38.919632,0.0709925,18.9924126,21.7564297,53.085419848863417,33.312073784571119
11.4,52.9562874,0.0710819,17.9852943,23.5222683,106.243694587890545,56.151900519414632
11,76.0168152,0.0774628,13.3104324,24.7435837,399.670975602318947,36.256181798956092
4.3,48.098217,0.0699328,17.1422024,23.4359093,29.135975187346858,31.265965128573626
10.2,69.076149,0.0798072,12.4504328,24.7979813,27.602635850071678,105.866629123975684
26,44.1282043,0.0719547,16.0896301,21.1789074,104.299695915775345,20.837787534178560
12.9,36.0776711,0.0712909,16.9741688,21.8538933,598.081766703855124,21.340229154236816
8.3,,0.0810926,13.3000002,22.9340096,17.105620902773641,79.932433651897171
17.4,71.7858353,0.0757998,14.2678041,23.8471832,136.930676143685901,59.511208506850224
7.5,34.6656227,0.0662437,14.9410782,22.8316078,233.845171645830931,22.480520954798468
5.1,50.5605507,0.0718394,14.8154192,23.6035271,0,35.654427216854614
4.9,60.4826164,0.073233,15.3888168,22.3210011,0,112.516704853014417
7.5,44.0105591,0.0643185,39.2255096,23.1870327,0,20.685495676776078
10.1,47.1084938,0.0695106,17.0022602,23.405241,50.265089760352588,26.283925281828715
10.7,67.9697189,0.0736255,16.3955708,23.4791431,68.555679809091217,94.175728913763237
17.5,81.1203918,0.0771534,13.1847315,24.1681995,35.581787065055885,32.824346816867390
6.3,60.9921379,0.0731231,15.7606039,22.5336494,777.686727240545338,28.117284023462279
10,34.6544266,0.0666899,14.6866322,22.9438324,298.493636422783140,76.997169008346987
19.2,43.9056625,0.0713973,16.6728153,21.4159603,0,62.389102202246185
7.8,62.0570526,0.0738924,15.0096207,23.4532433,174.169110498633643,45.825054940673951
12.6,55.9586411,0.0711704,17.8467884,23.4440022,94.326116034961814,43.200033611811122
18,45.3711433,0.0692003,16.6054401,23.1541233,134.219328150282251,44.570917087051058
4,,,,,51.544280857732794,116.038814073755645
13,73.4585571,0.0808398,13.24965,23.9970837,22.871475563905790,36.263651011755179
11.6,43.9395485,0.0717143,15.3121586,21.2435722,78.616248726737979,70.485679078727330
4.3,44.780365,0.070523,15.6019135,23.4790955,30.261511566255663,36.790320273770419
18.1,48.1082573,0.0714806,15.0330734,23.5691223,55.444416190401824,37.810594618271772
4.4,46.628849,0.0721014,15.1776485,21.3200073,358.498164867369496,74.330655298594152
9.4,60.6698265,0.0744847,14.0957861,23.5551357,0,99.791364153474888
21.3,52.6805305,0.0744002,14.7314634,20.2955685,73.031668488047629,32.523290417133737
11.8,34.4442749,0.0668661,14.9483328,22.7514858,292.757885034428227,97.374553040710509
13.2,,0.0855951,,,22.341489531959635,67.823287470557773
10,68.1471939,0.0736085,16.4917412,23.4300518,15.083207388612431,37.944332185955069
10.2,72.852211,0.07541,14.6290989,23.9068146,186.025126895852907,26.021701451160524
6.9,44.5272865,0.0615473,39.2018356,23.264328,51.062746215797674,36.362563148929155
7.8,73.9549103,0.0791506,12.4893608,24.8417377,0,83.571773757649638
10.8,75.6031647,0.0774408,13.3332329,24.712862,35.325961844076765,86.999929783237874
6.3,,0.0841834,,,0,180.465279178806753
12.8,69.4440536,0.0740615,16.0491009,23.5131702,193.411412164096333,13.115998280888812
7.3,41.7725563,0.0742191,15.782383,20.4726086,83.970844009157702,233.495021414133674
9.3,59.2487602,0.0734791,15.1442461,22.326622,53.919526456334609,66.757226131775198
17.7,52.9617119,0.0709354,16.9265423,22.8748169,30.417231549540535,64.909711966835260
4.4,80.2085342,0.0774944,12.8652115,24.4425144,0,63.476113830592659
8.3,44.2297173,0.0720412,16.1511116,21.1231232,274.066132682407556,23.495059514324499
30,42.7186584,0.0723465,16.0180988,21.09828,321.631748161748760,29.147980186827976
17.2,43.9516411,0.0708063,17.9871216,21.6058445,106.711636962887496,76.421639343161402
8.6,67.0741348,0.0740995,15.1995935,23.4664497,631.010380492506556,65.682234504224411
20.3,35.1912575,0.0695963,15.1200981,21.4557819,199.637577742838232,275.087609664856870
8.6,35.0004005,0.0742416,14.9013214,20.8410416,139.584170383772943,47.938657674460373
14.1,37.6619415,0.0743917,15.6745758,20.3341351,248.716150824262996,23.576194577442795
11.9,50.7571907,0.0719992,15.7018633,22.3577366,95.479697520965374,121.263225194355840
11.4,70.1793365,0.0779089,13.0861883,24.6227341,81.015364009668914,54.273594948636493
16.2,28.2169075,0.066863,13.2789545,22.7331409,15.935717052732958,75.163447545167145
13.6,33.0798111,0.0699343,14.7259398,19.2174473,0,38.843730276559057
11.2,40.2389069,0.0700767,14.7366333,23.4825802,206.331793770581157,73.436600185101980
11.4,77.9036942,0.0776585,12.9877682,24.0006104,0,30.030429271217400
15.2,49.5161018,0.070512,17.2742939,23.4773521,30.706416712519918,18.699404119322459
13.5,42.1697083,0.0685784,16.0816402,23.3331318,0,140.025766669849389
6.6,46.1025505,0.0691728,16.8424683,23.3780804,757.657032312290994,142.125739267239226
5.2,52.8773956,0.0707923,17.8992348,23.4940281,148.776584495979193,86.499237786269106
10.2,79.4914932,0.0769199,13.4235487,24.8328094,76.429254460126344,191.139420957813655
21.9,43.1623344,0.0715947,16.4134846,21.4181957,63.036949213307345,33.952895760144060
15.6,43.3940353,0.0729022,15.8948231,20.8577728,110.189391644774801,28.515861713035989
4.3,65.8225098,0.0737023,15.5107727,23.3235683,99.320466510138672,42.678588062409624
10.3,36.6308136,0.0708093,12.977169,23.5056839,106.462705032450174,57.634518395686683
11,33.0547256,0.0668329,14.1678276,22.8612595,73.071958262047815,26.234543162570255
9.2,28.4192982,0.0675972,12.7142286,22.8016586,109.971089112284943,33.628528069594758
7.3,72.1302567,0.0763943,13.8426075,24.0246105,98.585518206233061,21.852945894303407
19.1,64.0409393,0.0728076,17.5222187,23.3321285,83.303983645276801,30.393908050665434
25.9,59.7624817,0.072596,17.6062946,23.4748611,110.617978300643969,45.196840319421248
7.5,33.0944214,0.0666564,14.2417812,22.837286,202.956561824602773,42.400343147614635
22.4,41.1368752,0.0709825,18.4801579,21.6752815,73.651462114326051,24.856850946120222
3.1,32.5012627,0.0692614,14.8488503,21.3162785,0,181.308736148720470
11.4,77.7711411,0.0772093,13.3625488,24.7479801,7.290030281621868,97.708727985460953
12.2,36.2202301,0.0691484,15.3060188,21.5135479,272.116004901898805,22.676899584335594
5.1,51.4654427,0.0708379,17.6783371,23.5056038,78.804452756654300,42.461051101602507
5.5,79.2599106,0.0775771,12.8643141,24.1942768,170.409900968886262,34.398893215458472
11.8,41.9512787,0.0664074,31.7056618,23.7693405,1402.931413403216538,62.607291055651523
23.7,35.1652946,0.0662522,15.0825415,22.8562546,26.764078490853578,40.454647179599313
13.9,76.4443283,0.0777356,13.3871746,23.8684349,105.330311765981534,13.137731229336840
13.5,32.7729263,0.0667862,14.1126089,22.8382034,48.353982906615606,38.329899140945450
14.5,48.0124207,0.070841,16.2300873,22.1564255,120.824749063069859,53.010332825246202
15.3,76.3199387,0.0777565,13.4292564,23.8586559,476.013697478330528,22.126269783101467
5.5,32.9666214,0.0696981,14.8374262,21.0898418,45.872215536197444,60.536040087267573
21.6,38.620018,0.0721853,16.4124298,21.3400726,0,45.390079204300719
6,40.3401375,0.0707277,19.6867809,21.7380466,465.577521926408849,42.766560244372293
10.1,50.9534912,0.0709096,17.4311714,23.5089073,38.060533933892032,63.246748312801415
17.4,40.0947609,0.0682091,15.9811134,22.9933472,32.881652684231106,63.393208466076608
16.3,42.5535202,0.0717492,16.3939476,21.3589725,98.250611513048455,70.274817243661303
9.8,34.6544266,0.0666899,14.6866322,22.9438324,298.493636422783140,76.997169008346987
5.2,52.9486847,0.0716684,16.2534332,22.285326,46.818812143138281,49.098077298707473
2,60.1842918,0.0719701,17.7547359,23.3328819,82.237946557608453,43.523906692548323
4.2,48.9930305,0.07059,17.0106106,23.4793949,305.759862151546713,44.034656317485599
10.6,62.77425,0.0730335,16.1774197,23.1197605,54.378524498143875,54.507010460207589
9.5,35.5603867,0.0714879,15.8871546,21.9000854,18.309086793591874,59.451812932054203
24.1,33.8167992,0.0664527,14.7711668,22.749155,48.489871292543249,46.808301959753649
10.7,44.9149857,0.0697013,16.3441372,23.4079227,219.323458996224872,29.113210271141170
20,80.2323151,0.0771159,13.1396551,24.0431557,22.456891713509911,61.036950176908874
12.6,71.5265198,0.0761281,13.9513073,23.9761486,816.358462352740844,87.102627914774104
22.3,33.8167992,0.0664527,14.7711668,22.749155,133.819935969426638,38.939610344480442
5.3,34.9973946,0.0674114,14.5004301,23.0894642,244.274984019684155,33.192722698676292
11.7,52.8157463,0.071461,17.1683235,23.5514469,29.953603663143959,31.054031253663929
5,36.3060989,0.0686565,15.40481,21.8216019,89.098018727428340,81.144421633777711
7.5,34.9484596,0.0661833,14.9905596,22.8641872,255.518971446797451,22.172149855627811
13.6,38.0425987,0.0712947,18.0738373,21.7696152,213.340824079192373,50.858403352356291
6.1,35.6823158,0.0729351,15.5116272,20.2790356,0,59.295208636325661
11.9,42.3977699,0.0736426,15.7248869,20.6460857,145.399599520819947,26.697202611213797
14.5,40.0458679,0.0736378,15.5366945,20.2686977,303.898862562036641,194.907000645790816
11.1,37.5617104,0.0715132,15.4007835,20.2493134,0,34.743234440868598
11.9,76.4095993,0.0777311,13.4174995,23.8575344,65.789514314698778,31.430865527558179
15,42.1222763,0.0697979,15.4095078,23.4321022,0,30.514708728543539
12.3,69.1190948,0.0791098,12.7774506,24.7913208,57.991248840018372,110.662158528999612
3.9,61.6512413,0.0723166,17.917099,23.3435669,22.153568339847109,71.320452875694372
12.3,52.2036743,0.0723778,15.4965191,22.2647057,24.754101832411656,56.337179032519856
15,49.0059357,0.0700624,17.3056641,23.4464626,389.922850673942150,5.985814919029653
20.4,52.7664528,0.070949,16.8808918,22.8047619,35.110941292949967,92.320928693349430
11.2,60.5108261,0.0729977,16.3539543,23.4580917,201.601105816238970,44.260175436630377
4.4,46.2882271,0.0694621,16.8489208,23.4003181,76.977583830894858,27.965446021534991
23.6,57.011425,0.0719847,18.7260628,23.5411491,274.664184964260016,43.622123903221599
13.3,58.305706,0.0720616,18.5317478,23.4888096,463.175207078331994,24.543877400514312
13.5,57.3551598,0.0721975,18.5619774,23.5590172,69.943551153457918,29.769953239253734
20.4,54.9550819,0.0719557,17.7883987,23.6115017,21.468464713934278,15.279329055079884
11.8,52.1636963,0.07156,15.662075,23.5443668,56.893893063745381,43.196097800009404
6.3,60.1476707,0.0722264,18.2423553,23.4189072,45.940109012299573,22.974950777431772
-800,60.5764084,0.0725966,17.8093014,23.4425488,306.490304096616683,37.057336964751407
12.5,59.5263252,0.0727111,16.968401,23.4863243,174.576485514688727,19.750843345288949
14.1,62.0197105,0.0726706,17.757225,23.3908463,661.546341826154958,24.518503182881012
6.5,54.7926788,0.0721229,15.7619038,23.593359,146.524973034759370,30.074190031369085
13.1,60.9720306,0.0727995,17.2420712,23.4349804,41.537705875188585,45.839085820049029
8.4,54.048233,0.0717856,16.9515018,23.5816956,77.701811179355531,17.769300209845550
6.3,43.2150917,0.0727967,15.8924913,20.9040222,377.760540374898085,84.579517934905255
8.7,81.9934387,0.0770357,13.3617821,24.6287365,42.261255504946980,19.364982017691048
17.4,34.3068275,0.0730825,15.6940756,20.7557659,20.240938431721101,73.070075548313156
32.3,44.915535,0.0740522,15.4019909,19.6212692,59.870581575107373,294.074872818038159
8.3,44.2110329,0.0714684,14.6140242,23.5750504,171.299757676035085,67.484706827203240
13.9,71.7919312,0.0750885,14.7890329,23.9607239,22.223192256339480,65.464863961298434
7.6,42.6302185,0.0743933,15.9425688,20.3701859,44.876616859913348,29.735140437929878
22,32.6151009,0.0696769,14.7609406,20.8453541,170.224397686402455,24.884118076326278
17.9,81.5720367,0.0771687,13.1949177,24.2722149,95.734482128309196,28.313182034078064
12.4,57.1036797,0.0715775,18.2602367,23.4682026,22.980561395760400,53.866682550294080
16.3,52.882122,0.0713235,17.7329426,23.5445786,23.352019722288208,46.854270920593542
9.8,44.2110329,0.0714684,14.6140242,23.5750504,134.666835660730470,46.921249041793750
17.1,41.574192,0.0704314,14.8769073,23.5002632,249.245345083248253,54.065243993576139
10,41.5455666,0.0742436,15.5929403,19.885788,0,39.912315476956643
6.5,45.3194122,0.0590001,35.3631744,23.9224033,68.482250607428384,57.755783004746576
7.2,43.7087212,0.0714328,14.5251141,23.5742397,142.439606211202602,55.032344554153561
8.7,29.6239243,0.0674024,13.3584146,22.8004436,55.940583744243611,51.307990951706223
21.3,76.5971375,0.0777641,13.2941256,23.8929729,462.634631201212414,40.583993845994513
7.3,54.4864464,0.071331,18.2639732,23.5274105,164.033517964155607,29.109085817364587
18.5,55.5024414,0.0720174,18.8300724,23.6449871,71.757587612560627,29.927931400883661
21.5,76.2700577,0.0778031,13.4208651,23.8474159,196.394133416325673,29.236543230054483
74.2,43.9056625,0.0713973,16.6728153,21.4159603,48.005717011060867,42.320641899940476
11.5,76.8360367,0.0775896,12.9768229,24.8181362,0,25.483421188479788
7.9,65.2132492,0.0799028,12.4619017,24.8074455,31.864976904137798,7.340863411344786
12.1,78.6313705,0.0770337,13.4157352,24.7469215,0,44.781376363900684
15.3,71.3253098,0.0759431,14.0802221,23.910881,46.905317206777369,21.849332467241702
9.7,,0.0810926,13.3000002,22.9340096,39.376287065804512,23.227533785334213
8,35.131237,0.0670507,15.1183634,22.765543,221.694075408225700,45.727924554523902
22.6,77.1498413,0.0776488,13.2003641,23.9065876,134.264475376454840,62.323434657214079
12.5,36.2264366,0.0673867,15.3836517,22.7773037,84.244523333726463,84.970270595784910
17.3,55.223732,0.0710139,17.3964195,23.3498497,111.882401195587505,29.703008849701277
11.9,51.4043388,0.071232,17.0074387,23.5291653,265.830992050020086,59.390749791592249
12.6,74.7769394,0.076296,14.1798429,24.4192562,41.891512820454842,44.653671954505519
7.6,58.4372177,0.0716208,17.6106205,23.3439579,283.164248006120772,38.208820906626705
73.5,82.0059967,0.0770634,13.3218956,24.5503559,8.403171974001525,37.692171138924323
16.6,28.9138088,0.0668686,13.3768501,22.7171059,58.322067947522370,34.788063426532844
10.2,39.2789536,0.0709281,19.1696453,21.7501621,39.485106140190261,31.777018916845190
21.4,41.9661636,0.0736016,15.7162704,20.6491146,54.271190521629322,45.554913600296430
13.1,35.8420372,0.0748247,15.9384651,20.2542534,67.331921254380688,30.005339442283809
12.7,47.4823723,0.0719004,15.4573669,21.9272995,50.002798851647597,30.078677323964339
15.9,53.9402542,0.071055,18.0817413,23.5058861,93.792655007336464,37.050056503274483
13.1,31.6021042,0.0677405,14.4565687,22.3663559,12.492851275371265,112.018543754466066
6,44.449131,0.0720163,15.2395906,21.0208645,24.792087905831160,45.906410553948454
12.1,33.9595261,0.0681953,14.9283075,22.0303478,95.670467391750108,45.129000370889294
18.3,67.0843887,0.073363,16.6623917,23.402195,27.172920563973705,95.355035838936217
23.3,37.2016335,0.0746164,15.7994633,20.310051,75.525811969244401,68.446134055940732
8.5,57.4790649,0.0731311,15.2425709,22.221941,68.934511053007085,123.374295742773214
6.5,56.0420876,0.0716788,18.5391235,23.5301704,40.165077932016118,38.923578493324612
21.5,62.6803474,0.0727463,17.6348362,23.372303,83.451654112140560,39.627548349571072
12.5,56.9331627,0.0720304,18.7694225,23.5541553,95.557889937503035,23.221145429513953
9.3,63.9644814,0.0728106,16.7610607,23.3399029,24.265467048594246,39.746189857027339
4.5,37.6754608,0.0715025,17.423296,21.7663898,125.013109213863942,108.742912108130923
7,47.1827888,0.0710159,16.0127735,22.1525097,853.106303414104900,166.514710949779243
10.9,,,,,83.658080171968194,83.769470960659632
15.7,70.9268112,0.0746693,15.3802071,23.6640759,59.118726443823284,53.557320309504192
8.9,46.7335625,0.0698832,16.801342,23.4270058,6.883528787257160,64.374077509999381
11.4,51.3629112,0.0716686,15.118885,23.5697975,15.242864384516478,22.259766197125675
18.2,55.8077393,0.0718664,18.7395573,23.575367,51.813926044900946,9.774736960167914
13.9,56.8426323,0.0720761,18.7942448,23.5687943,42.901796837890110,12.976351390130032
7.8,39.5031967,0.0709106,13.7871485,23.5386181,100.098668968563572,33.669748973154604
9.1,,,,,51.544280857732794,116.038814073755645
10.8,64.0885315,0.0730426,16.3540573,23.3768787,62.025861096155403,156.387822846790357
11,60.9204102,0.0739859,14.6368923,23.504694,1.681158399392439,84.244202163565348
20.3,42.9621849,0.07123,17.0542183,21.5331306,40.799368047984139,57.400468735002121
11,36.4445992,0.0676903,14.8096447,23.2142563,238.891011850381432,85.852595716646917
8.8,76.2466278,0.0786066,13.1884165,23.9388924,49.663488551341274,34.244970698492160
18,42.091198,0.0657189,34.8566284,24.5919533,30.686290196702895,35.091384978193297
15.7,34.2983284,0.0724857,15.7675915,21.1526508,66.764007509438770,48.989099723864399
9.5,32.4460106,0.0668039,14.0335054,22.8233223,133.729786802107157,34.066689890926639
15.3,33.0944214,0.0666564,14.2417812,22.837286,14.952906947267476,16.713717344836411
16,34.6851845,0.0662298,14.9296808,22.8418999,0,47.230038679509335
72,54.4519539,0.0714267,18.2928848,23.5404797,51.636805231301437,42.563282912654770
7.6,61.4244156,0.0725112,17.9969368,23.3992672,401.263722656568461,28.680959852724534
6.7,61.3271027,0.0723506,18.0478268,23.3760815,431.809276345145008,54.684431416770323
6.7,55.2819748,0.0717825,18.5822353,23.5770302,74.145155307222424,18.538544021742368
19.2,60.7218666,0.0722682,18.1390305,23.3941936,130.690060662616730,22.728146225595907
13.4,52.2552681,0.0715166,16.0950813,23.5432224,204.817183556031097,17.762622537770792
14.1,61.3271027,0.0723506,18.0478268,23.3760815,236.437421811039826,24.036935230635670
6.5,48.5697784,0.0702888,17.121109,23.4598675,76.020460856113715,26.487430106448333
20,81.8229065,0.077101,13.1804981,24.4127197,75.492126169957700,95.529217518826769
18.1,57.8132935,0.0723534,17.9180641,23.5459442,176.781622756481852,32.543341114281517
15,57.2634926,0.0722376,18.359602,23.5667858,55.064784899494157,24.619544599218990
17.9,51.920887,0.0716893,15.1272917,23.5653782,181.966419710015003,25.834526404254003
3.9,53.9411163,0.0713437,18.1803646,23.5392895,238.068427632804145,26.852609603896035
18.4,55.0098343,0.0714153,18.339098,23.5253124,170.606041775992225,33.637181824906932
11.5,49.8560867,0.0714862,15.2857466,23.5577221,41.318011798616993,80.888101152181505
11.1,44.600193,0.0738247,16.2680626,20.370594,0,49.678335424510010
14.8,71.6804504,0.075995,14.0824661,23.9101944,37.893738448387175,54.070289560196464
17.3,69.177063,0.0749211,14.8515501,23.6306038,0,101.692692040996477
22.6,42.5535202,0.0717492,16.3939476,21.3589725,98.250611513048455,70.274817243661303
8,,0.0765563,,20.5,91.347048841252345,34.391559010850976
9.4,53.9141426,0.0710085,18.0475998,23.5009956,161.283727916320288,32.917007860775740
2.3,68.1668243,0.0739173,15.617465,23.6083107,465.384576724811154,34.385737701662954
50,82.0059967,0.0770634,13.3218956,24.5503559,242.108480847205044,31.272797015668370
8,51.7397614,0.0723928,15.432292,22.1897984,80.909564436565333,51.369619808922927
16.5,57.2634926,0.0722376,18.359602,23.5667858,117.445883641024352,47.107394093676618
21.4,54.4908791,0.071283,18.2385235,23.5213184,287.996656219920737,27.070282437258857
13,55.6097336,0.0719662,18.878561,23.6176605,70.484676534330504,24.066278664947948
10.6,71.2453232,0.0791909,12.6555233,24.7978535,38.383404023471329,58.908544496098109
18,53.4167862,0.0713095,18.0280056,23.5415916,149.516857170603373,25.969268378225113
24.2,60.6464233,0.0725556,17.923214,23.437109,298.467773355816348,42.265495573511409
7.6,53.6082878,0.0717043,16.6183662,23.5680847,29.362715795865562,21.903479489051136
16.7,54.3840981,0.0715214,18.2702675,23.5546207,287.435830104106344,17.729941734671236
26.9,61.8899498,0.0727548,17.5668926,23.4006481,258.958412053585448,22.471880714169846
7,53.054409,0.0717065,15.0757551,23.530508,45.672499405653078,20.443550422611715
5.3,57.1464767,0.0713962,17.3988361,23.3139248,46.099808125373997,41.064456365221439
3.9,60.7784348,0.072432,18.1169014,23.4190121,334.799603514197145,22.347672585374259
18.8,51.9945946,0.0716462,15.2170639,23.5568943,71.754654059587921,28.748453265799004
7.9,,0.0862399,,,207.276813270287761,39.953515163402763
14.3,69.177063,0.0749211,14.8515501,23.6306038,100.636771984165520,0.897021768
10.9,36.6105499,0.071197,17.8364258,21.8238106,250.516802056510357,118.162017029231919
6.1,50.9534912,0.0709096,17.4311714,23.5089073,38.060533933892032,63.246748312801415
14,40.8454666,0.0710701,14.0508327,23.5518284,228.196981070994866,61.257490498050373
8.3,57.6321297,0.0739653,15.0252123,22.3133926,770.938707532244507,67.628953967101424
14.1,48.9930305,0.07059,17.0106106,23.4793949,206.163782380992984,50.248058236826566
7.8,38.7822609,0.0689162,14.9447355,23.3895493,107.299253657470501,58.979427018721154
23.6,59.7624817,0.072596,17.6062946,23.4748611,32.514950138450068,31.425167360212999
6.5,48.2189713,0.071382,15.8913364,22.235775,0,95.993291191016738
10.9,47.913456,0.0723914,15.1642447,21.1155262,44.889992180144262,69.824649532006077
10.1,43.3903732,0.072193,16.0236855,21.1352825,37.040330482001949,42.010489056415935
3.2,60.241581,0.0731358,15.542531,22.3541107,0,39.256586747992955
3.9,45.7261086,0.0717874,15.3547058,21.5668354,452.486890836649422,60.904260197073107
14.7,44.2135239,0.0698403,16.2635746,22.3256283,0,31.712791217160177
3.6,41.7057152,0.0697905,15.2955675,23.4369774,0,56.915257616543570
10.9,70.0758209,0.0757336,14.1075563,23.8875904,0,150.644172153526171
10.2,52.4654579,0.0717152,15.0940952,23.5592079,34.333111866468634,21.615427143781563
14.3,57.8967361,0.0723156,18.1894875,23.5415516,220.338916397457240,18.940551386188371
15.6,61.2333145,0.0726762,17.6860466,23.4210644,154.053815098718360,37.168004559895913
24.6,61.2333145,0.0726762,17.6860466,23.4210644,192.635669179230291,24.745790866308688
10.9,61.2601242,0.0723109,18.0363712,23.3706131,161.589245176985344,47.668289963419681
19.4,62.7164726,0.0727046,17.7036076,23.3674755,123.069049285729506,48.693975013786691
7.3,66.9391708,0.0748584,14.649189,23.5777416,184.501099799641764,113.864074876132236
23.1,43.0701714,0.064012,42.5179367,23.5161209,67.646264547033994,34.225390555875478
12.3,35.7438011,0.0714884,15.9530687,21.9126987,60.958866865356633,72.395791856590606
18.8,58.4596443,0.0724335,17.8109703,23.5217934,195.164797500247914,31.560988303194613
12.2,38.7897034,0.0682919,15.8143282,22.6637173,40.513055334837844,33.433656045227671
12.4,68.7470245,0.0757712,13.9803934,23.9050865,655.418635097472929,75.616995463931175
6.4,49.5232735,0.0704059,17.3380775,23.4705906,38.459076817255827,43.164199253175610
7,45.6787071,0.0700088,21.0075111,21.6967812,90.994568094928255,20.775287010787149
