index,Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,target,asthma_hotspot_probability
617,7.9,40.2999802,0.0708437,14.1761084,23.5370083,28.07815250588557,67.18732793540447,1,1.0
953,0.0,35.3270874,0.0724465,15.37152,21.571619,68.33364870873147,60.81370777086035,0,0.33
91,12.4,80.5695953,0.0768783,13.5174875,24.9624329,0.0,52.90112481661327,1,0.77
868,10.4,54.1702194,0.0708822,17.8817005,23.4778614,24.31920503447371,37.89064360377451,1,1.0
615,0.0,44.6109505,0.0630464,36.936306,23.0103207,0.0,598.2603848621553,0,0.0
952,0.0,41.5285263,0.0671246,28.0284901,23.7086487,0.0,291.53073010868536,0,0.02
772,3.7,38.5551109,0.0674954,15.4567499,23.2459259,0.0,70.78009833831669,1,1.0
509,13.7,35.7008247,0.0662699,15.2094574,22.8942413,25.165466017048104,44.52711935995743,1,1.0
1310,7.0,45.6787071,0.0700088,21.0075111,21.6967812,90.99456809492824,20.77528701078715,1,0.96
1359,27.8,55.968956,0.0721229,18.255249,23.6172352,183.9527299011781,21.60327643610195,1,1.0
307,0.0,47.2444496,0.0679093,30.7307491,22.1975384,0.0,8.914154924663515,0,0.0
11,13.5,75.3263321,0.0764535,14.0525465,24.4537354,57.33817316293743,48.201291801706525,1,0.97
405,9.0,37.5910301,0.0701135,14.0549736,23.4887581,24.78301690011019,93.48376517984548,1,1.0
290,9.8,44.2630386,0.0714264,14.7661724,23.5661201,326.78369493661154,60.17681222706796,1,1.0
944,0.0,48.1753883,0.0661124,30.4496269,22.5774727,0.0,246.67867100925892,0,0.0
1095,13.6,33.0798111,0.0699343,14.7259398,19.2174473,0.0,38.84373027655906,1,0.7
1221,12.5,56.9331627,0.0720304,18.7694225,23.5541553,95.55788993750303,23.221145429513957,1,1.0
102,0.0,32.3422432,0.0694351,14.4782009,19.5126209,1041.5301602789934,90.98814939829134,0,0.13
275,0.0,47.78582,0.0686701,27.4758244,21.8678989,176.9684213729845,415.7465522297028,0,0.0
846,0.0,34.2687225,0.0701081,14.868247,18.9935093,0.0,151.40771112561822,0,0.09
845,0.0,45.0692101,0.0627015,33.9345055,22.9259644,0.0,466.2562026496749,0,0.0
112,0.0,76.9947205,0.0778913,13.3000011,23.8138275,0.0,269.81529994559105,0,0.03
706,16.1,62.7092514,0.0736375,15.5442276,23.4085598,37.495440710980645,41.54223600565172,1,1.0
958,0.0,36.9506187,0.0726055,15.9571123,21.2580681,67.78999646090871,51.11556211306671,0,0.25
237,0.0,42.9831886,0.0741822,15.489809,19.6317081,0.0,474.0963746665458,0,0.05
929,0.0,32.3648224,0.0694664,14.4917707,19.5732841,236.2129337880528,311.1374245354899,0,0.04
917,0.0,42.5520973,0.06507,38.253788,23.5661316,186.49512221267292,177.1127135963291,0,0.03
705,8.8,58.8652687,0.0719285,18.2836361,23.4355869,28.652607726988155,56.652057605680895,1,1.0
371,0.0,34.9739647,0.0705674,15.1630907,19.5042057,855.4272135268266,261.86278316496254,0,0.0
871,6.3,37.695137,0.0702926,13.9290791,23.4990101,23.60237144272853,113.87213528480883,1,1.0
161,0.0,34.6865997,0.0725058,15.20189,21.4876328,663.2381310693396,648.4191237298719,0,0.0
164,19.5,68.9283981,0.0799255,12.3351316,24.7990894,35.28972711518944,31.71579036200237,1,0.99
917,12.6,45.1860619,0.071737,15.3520164,21.489809,56.731789414146114,39.27253935044296,1,1.0
691,0.0,45.5725975,0.0656769,35.6618538,23.0678921,9.117090639784884,170.44264419750573,0,0.01
263,20.4,43.2898331,0.0639997,43.0276909,23.7964115,53.92181368644724,44.92256659170682,1,0.91
343,9.2,73.5122147,0.0761624,14.2086115,24.4601288,26.456260274722503,72.67684351827286,1,1.0
931,0.0,35.1673851,0.0741987,15.6156445,20.4202461,0.0,365.15881364372314,0,0.01
1066,11.6,43.9395485,0.0717143,15.3121586,21.2435722,78.61624872673798,70.48567907872733,1,1.0
526,8.3,45.3713379,0.0704537,15.8349991,23.4683361,34.074708698513795,47.176679577326475,1,1.0
7,0.0,42.3079567,0.0695162,24.3796806,21.8517914,705.0568891728442,240.20197123921133,0,0.0
1039,16.3,79.9877853,0.0768502,13.5043631,24.9673653,110.89459008652908,145.05630649919277,1,0.78
787,8.8,32.947197,0.069675,12.2271929,22.992485,203.76478609229963,30.623937956611105,1,0.99
853,0.0,39.1840401,0.0688569,24.2393055,22.4790478,61.764275690993145,632.2522121718467,0,0.02
451,6.1,71.4857788,0.0748196,14.9980907,23.7615051,23.63601349929852,129.54776167464837,1,0.97
561,0.0,42.870472,0.0745479,15.8730316,20.2461205,1079.4550357958224,245.1341803528436,0,0.07
780,14.3,42.7000198,0.0647487,39.6311874,23.2664433,339.9299802530125,33.818329211364,1,0.76
1279,18.8,51.9945946,0.0716462,15.2170639,23.5568943,71.75465405958792,28.748453265799004,1,1.0
1235,20.3,42.9621849,0.07123,17.0542183,21.5331306,40.79936804798414,57.40046873500212,1,1.0
537,0.0,34.839489,0.0705818,15.1556063,19.5060902,448.35935236715153,40.396266398489246,0,0.12
1152,15.0,42.1222763,0.0697979,15.4095078,23.4321022,0.0,30.514708728543535,1,1.0
473,0.0,45.0201569,0.059,37.1972618,25.0714264,0.0,396.8132139948229,0,0.0
533,15.2,38.9257774,0.0681977,15.3084984,23.3097363,0.0,45.509289378170735,1,1.0
477,0.0,41.806572,0.0743846,15.9691811,20.3829956,1206.9463618859663,17.33706411031354,0,0.09
22,11.5,71.2807159,0.0756,14.3950062,23.7987614,78.04980588147066,48.418122779206485,1,1.0
364,10.6,59.9441605,0.0730272,15.723999,22.3998985,32.16968172420283,21.77271821666261,1,1.0
887,0.0,32.3679199,0.0695159,14.5315943,19.7722416,0.0,51.94526686326661,0,0.14
1311,3.2,52.9579773,0.0710326,17.9876881,23.5173874,34.701930658767935,40.279104462114425,1,1.0
1346,13.7,34.3928719,0.0704047,12.2833252,23.1974449,43.72885062190336,25.328442369567128,1,0.98
312,0.0,42.5539398,0.0657222,35.6577911,23.1697121,49.89826866064608,41.885422876460055,0,0.21
562,10.0,42.539093,0.0714021,16.8325157,21.4841309,355.2800821779812,29.765388806135174,1,1.0
348,6.6,28.2613449,0.067617,12.7514782,22.8013382,194.77993367000607,68.39675474156275,1,0.98
441,8.6,76.6538315,0.0776103,12.9796047,24.8119373,10.712584464737796,55.35945874380619,1,0.94
483,4.8,60.5108261,0.0729977,16.3539543,23.4580917,88.48762124114542,41.780088351242966,1,1.0
223,15.6,65.4250717,0.0731156,16.5877457,23.4229527,37.20894279951017,28.883507078446357,1,1.0
934,12.7,72.9531784,0.0757493,14.3478079,23.8950443,91.0235145585564,56.50789238430352,1,1.0
1259,14.8,71.6804504,0.075995,14.0824661,23.9101944,37.893738448387175,54.070289560196464,1,1.0
854,0.0,47.152317,0.0692734,24.3477421,21.7466793,0.0,151.0698685922988,0,0.01
1035,5.7,36.6438293,0.0698409,14.0068521,23.4673595,30.302858514340933,31.078935783269348,1,1.0
981,10.0,51.7078514,0.0714665,16.2433872,22.2526894,0.0,77.75807998222196,1,1.0
465,0.0,45.0934944,0.059,37.9639854,25.3055496,479.3686195330593,576.0951508226482,0,0.01
95,17.2,41.2574234,0.072238,16.2863369,21.1426468,70.63266013020574,55.73067130635839,1,1.0
1032,21.8,41.8042984,0.0708521,18.6805801,21.6736794,37.034764460086656,27.232831676188585,1,0.99
1099,13.5,42.1697083,0.0685784,16.0816402,23.3331318,0.0,140.0257666698494,1,0.77
1121,13.9,76.4443283,0.0777356,13.3871746,23.8684349,105.33031176598152,13.13773122933684,1,0.92
813,0.0,41.5601578,0.0685082,28.4605083,22.2099857,78.990067890721,522.3496234356764,0,0.01
1342,4.5,41.9857635,0.0656051,35.2331238,24.7414494,617.5664166839616,69.13752283602865,1,0.85
712,13.6,41.2746849,0.0711508,17.7992363,21.6218777,54.01742249599295,39.12247188838894,1,1.0
1138,10.7,44.9149857,0.0697013,16.3441372,23.4079227,219.32345899622487,29.113210271141167,1,0.99
1020,23.9,41.4189644,0.0711532,17.7348652,21.6126194,32.843497259841406,35.70806931085267,1,1.0
120,0.0,43.687027,0.0682278,30.3353901,22.0618439,310.58454872537607,147.17898098261878,0,0.0
361,0.0,38.8491592,0.0693807,23.8940754,22.1677608,43.54485611816674,96.670059905,0,0.08
158,19.5,63.6094246,0.0743781,14.9438133,22.7587166,0.0,94.27859085172508,1,0.99
1128,10.1,50.9534912,0.0709096,17.4311714,23.5089073,38.06053393389203,63.246748312801415,1,1.0
252,10.2,41.6590042,0.0743644,15.753644,20.0185184,13.791026378155518,70.35365377314817,1,0.8
999,0.0,35.1781235,0.0705741,15.2152891,19.5543938,673.8447995400688,71.4810307667022,0,0.05
809,4.9,43.6513824,0.0629392,42.7978592,24.0853081,18.53649607397477,43.78517198968841,1,0.78
592,14.1,47.3650208,0.072116,15.1947031,21.5277863,402.0635880444565,31.377562573867355,1,1.0
133,0.0,35.401329,0.0742144,15.6644154,20.3809032,0.0,244.12892215133567,0,0.0
719,5.3,41.3936234,0.0709027,14.4816475,23.5392857,60.85189013028396,59.78778365648964,1,0.99
1244,7.6,61.4244156,0.0725112,17.9969368,23.3992672,401.26372265656846,28.68095985272453,1,1.0
1329,15.4,58.959549,0.07259,17.2317944,23.5050793,228.168977999064,41.79400821373808,1,1.0
918,21.0,41.5242424,0.0713158,17.2998257,21.5335999,92.4698596201253,52.56083476303406,1,1.0
1294,14.7,44.2135239,0.0698403,16.2635746,22.3256283,0.0,31.712791217160177,1,0.98
498,15.3,42.539093,0.0714021,16.8325157,21.4841309,99.6942310922744,62.002355800222766,1,1.0
300,0.0,56.9343567,0.0745497,14.8002148,21.9393139,583.8703393360149,129.8145928668125,0,0.12
571,6.0,48.3196335,0.0713107,15.3549891,23.5457745,70.9457714001406,43.570349327861614,1,1.0
1170,13.1,60.9720306,0.0727995,17.2420712,23.4349804,41.537705875188585,45.83908582004903,1,1.0
838,0.0,34.9862328,0.0742759,15.5329943,20.4811649,0.0,146.22946225836034,0,0.05
1148,11.9,42.3977699,0.0736426,15.7248869,20.6460857,145.39959952081995,26.6972026112138,1,1.0
821,10.7,35.1652946,0.0662522,15.0825415,22.8562546,0.0,56.399606452641656,1,0.99
466,0.0,74.5071564,0.0779793,12.939209,24.7917233,1897.557018458192,127.24878598672002,0,0.11
523,19.5,42.5792198,0.0691037,26.2971401,21.8977127,731.3915611310133,40.861013352512245,1,0.64
648,11.5,31.7474689,0.066497,13.9674463,22.7602844,85.31821346730054,43.11349172961548,1,1.0
716,0.0,44.5240364,0.0638847,36.078125,23.0302868,307.8178545083975,154.32998550733555,0,0.0
345,0.0,47.8569603,0.0684464,28.4042912,21.9681149,345.82610972572763,598.3107759180946,0,0.0
1036,9.0,41.5117607,0.0710955,17.8948517,21.6313896,31.0244078380426,39.962328637227685,1,1.0
653,0.0,46.1599579,0.0619693,30.9856567,22.84589,29.27193161804104,155.02658299008382,0,0.04
1179,22.0,32.6151009,0.0696769,14.7609406,20.8453541,170.22439768640243,24.88411807632628,1,0.99
810,12.7,76.6590271,0.0766751,13.6959324,24.583931,603.8397465042232,35.86674919146468,1,0.97
119,2.2,75.9947433,0.0766118,13.6784706,24.6017933,29.873885546116497,14.471516645646773,1,0.96
160,0.0,47.3096046,0.068703,27.5630207,21.8757801,0.0,232.7094698521157,0,0.0
759,12.5,76.3246231,0.077813,13.4011288,23.8404274,72.42561236159766,75.32893599389814,1,0.96
814,0.0,44.7518234,0.065605,36.6920815,23.0882645,1445.4666374195003,170.2127994801066,0,0.0
1110,19.1,64.0409393,0.0728076,17.5222187,23.3321285,83.3039836452768,30.393908050665438,1,1.0
304,0.0,38.4051437,0.0706274,19.8452778,21.8216839,130.23259506297896,422.0291888574101,0,0.0
502,0.0,46.128952,0.0648123,33.5453758,22.9536495,609.588335596903,311.7837586146202,0,0.0
850,8.7,52.9376068,0.0711798,17.944561,23.5319157,131.30813479375996,76.8338676930115,1,1.0
122,19.0,76.3086929,0.0778054,13.3896322,23.8765697,284.63609052883334,72.75976839409994,1,0.97
671,6.8,42.0456886,0.0714077,16.9716606,21.4880466,19.604729635573356,54.57184337392308,1,1.0
926,0.0,35.1289825,0.0705924,15.1977711,19.5579453,488.61971005098064,191.00096390234427,0,0.02
737,0.0,38.2502556,0.0743517,15.8416882,20.3792133,0.0,172.17373509715944,0,0.03
948,0.0,42.0357971,0.0740726,15.5228157,19.935442,136.49038288675385,113.85080655909096,0,0.19
650,7.3,51.5550385,0.0705931,16.958992,22.9771519,39.08695341873248,57.096558354729936,1,1.0
378,11.4,38.0425377,0.0706614,13.6131058,23.5191917,14.409503205891,59.549347326710034,1,1.0
274,10.5,47.5764046,0.0696477,17.0763435,23.4155083,66.11314108751617,84.94945272497372,1,0.99
670,9.4,43.1846809,0.0709393,17.7338276,21.6151581,17.92770118009258,76.50492560837586,1,1.0
809,0.0,35.0944595,0.0745625,15.2122564,20.6074734,21.472491263460864,199.51180600506555,0,0.08
958,7.8,50.5199203,0.0714483,15.5446186,23.5474319,35.5584927587069,33.265103739409085,1,1.0
842,10.9,47.1961327,0.0698058,16.965004,23.4246368,42.12425999004435,82.290042634121,1,1.0
886,20.4,42.287468,0.065657,35.3968468,23.6058102,129.88255179763016,31.8138568661476,1,0.86
46,15.7,44.4414024,0.0687409,16.5647659,23.3110027,158.60133656985488,67.29252793201876,1,0.97
33,0.0,34.5048904,0.0731913,15.1528263,21.1831532,249.31519815182807,623.1212698042177,0,0.0
905,11.1,55.9514542,0.0717721,18.6352711,23.549633,52.73029679648923,43.85860771870141,1,1.0
1015,10.5,41.3231735,0.0711169,15.4004745,21.2922935,0.0,37.737178222357976,1,1.0
897,10.1,65.9473648,0.0740509,15.560111,23.3991604,157.6792211325004,104.58924635499709,1,0.99
792,10.0,81.5105515,0.0771969,13.2069616,24.2521591,231.9525042745998,34.93144441103731,1,0.95
1251,20.0,81.8229065,0.077101,13.1804981,24.4127197,75.4921261699577,95.52921751882677,1,0.98
1155,12.3,52.2036743,0.0723778,15.4965191,22.2647057,24.754101832411656,56.337179032519856,1,0.99
4,13.2,77.4668884,0.0769065,13.6572752,24.5930805,122.95805827898133,270.29082911550654,1,0.75
877,0.0,76.692009,0.0773979,13.1742182,24.7857895,198.3799636515033,190.91637255750223,0,0.31
1027,9.4,38.7897034,0.0682919,15.8143282,22.6637173,47.52795809923735,58.436520033268486,1,1.0
270,0.0,43.0114975,0.0684591,29.3474827,22.0125389,0.0,332.54170154239006,0,0.0
836,0.0,35.1600952,0.0744698,15.1718416,20.6006927,0.0,56.85165075129624,0,0.13
269,4.5,33.4872971,0.067216,14.1714201,22.9493923,168.09855169455307,43.83981331774293,1,0.99
685,0.0,42.5005875,0.0645979,41.1871262,24.6851768,677.9695294142888,113.15040069504091,0,0.08
626,13.2,39.6646538,0.0743492,15.661375,20.2500305,45.425864985022336,67.4552018153456,1,0.9
453,3.1,31.7137222,0.0665449,13.9467278,22.7637348,0.0,63.30131447224523,1,0.97
1026,17.2,57.6321297,0.0739653,15.0252123,22.3133926,770.9387075322445,67.62895396710142,1,0.84
1106,10.3,36.6308136,0.0708093,12.977169,23.5056839,106.46270503245016,57.63451839568668,1,1.0
971,0.0,78.5588531,0.0772033,13.1906309,24.8545341,22.951066747191277,131.1435558596968,0,0.49
857,9.8,70.3551483,0.0746882,15.3526468,23.60816,55.57695033328159,35.02037325069361,1,1.0
697,6.8,51.6304588,0.0719072,14.8691053,23.6046467,14.269829544524878,16.329669523952916,1,1.0
401,0.0,34.8204346,0.0716797,16.3391743,21.3031559,0.0,740.4938200761561,0,0.01
310,3.4,77.8424377,0.0776092,13.0334892,23.9722519,42.52287942514248,64.76187275754013,1,0.99
24,0.0,34.1710625,0.0720369,15.3462095,20.2421417,243.72227889432884,234.62305158055403,0,0.06
669,0.0,36.2104874,0.0735796,15.4522324,20.7603664,0.0,394.73844651765063,0,0.0
320,10.9,69.240036,0.0758172,13.9785595,23.9294186,43.59894440101876,77.78512259197288,1,1.0
154,11.3,58.6260796,0.0728784,15.7198505,22.3340626,0.0,87.08498981387643,1,1.0
1177,13.9,71.7919312,0.0750885,14.7890329,23.9607239,22.22319225633948,65.46486396129843,1,1.0
1245,6.7,61.3271027,0.0723506,18.0478268,23.3760815,431.80927634514495,54.68443141677032,1,1.0
586,13.9,40.351738,0.0734224,15.7547626,20.6664658,0.0,11.892502751982583,1,0.94
407,0.0,34.7471542,0.0728884,15.0636921,21.3539867,878.6925112413005,4.820000918969219,0,0.11
372,0.0,39.217514,0.0704816,20.531395,21.8088551,0.0,428.2020313801487,0,0.0
50,7.0,69.1475906,0.0799543,12.2706718,24.8070507,18.37318116745763,19.606447595504072,1,0.96
662,0.0,34.6512375,0.0742801,15.2331581,20.2704201,0.0,208.2716940084464,0,0.0
745,10.8,77.9430389,0.0768861,13.5904684,24.640543,25.889812540332567,82.34263830789843,1,0.98
516,0.0,34.2273026,0.0720771,15.3556299,20.2523479,478.4123846137469,31.242374096523047,0,0.32
853,12.5,36.8063202,0.0719652,16.4356651,21.6583233,47.94024511289653,46.62975277833517,1,0.99
37,0.0,34.7164154,0.0705608,15.2073059,19.5791893,0.0,305.1382669251217,0,0.01
1144,5.0,36.3060989,0.0686565,15.40481,21.8216019,89.09801872742834,81.14442163377771,1,0.92
1195,7.9,65.2132492,0.0799028,12.4619017,24.8074455,31.8649769041378,7.340863411344786,1,0.86
480,26.2,34.1431885,0.0663001,14.8149529,22.7921371,86.11601856978339,43.14978966270996,1,1.0
742,0.0,48.2477112,0.0681803,28.6070938,22.0351257,98.33280114990957,714.4541356018137,0,0.0
995,6.3,69.3546448,0.0797901,12.4396076,24.7970772,52.36866942797559,185.80133859911507,1,0.83
668,10.4,45.2903862,0.0690242,26.2668514,21.8577175,54.82661912049606,24.3834147015674,1,0.7
408,15.0,42.6880341,0.0698248,23.0342236,21.8068676,20.0306105409698,37.90587344919066,1,0.51
522,13.1,51.0221214,0.0715129,15.466094,23.5511665,111.58120540991435,25.04747978205833,1,1.0
729,0.0,35.4114647,0.0743092,15.6881447,20.3788242,193.58221956184187,141.72749552432285,0,0.06
328,10.7,43.3958702,0.0720742,15.2677937,20.8160248,200.87536141339817,47.360112377207976,1,0.99
19,11.0,69.9309235,0.0798122,12.3305473,24.8047428,458.6321872827997,44.944190644232286,1,0.9
700,12.3,36.1448784,0.0677834,14.6898165,23.2151623,315.33263402268943,122.9958564573937,1,0.96
35,17.5,76.2627869,0.0777769,13.4442348,23.8515568,13.88174742381874,34.64206753830852,1,0.98
548,0.0,76.1824493,0.0808058,13.3550158,23.895504,0.0,97.90338758635258,0,0.1
924,5.5,39.4204292,0.0671191,15.7969971,23.2265205,0.0,36.184766875677035,1,0.99
956,0.0,43.8708649,0.0617553,42.32621,24.1526394,34.68725152102882,0.656282781,0,0.23
847,8.1,34.5163002,0.066344,14.8100681,22.8658257,78.55228591143914,70.6780136833322,1,1.0
536,15.9,36.1920013,0.070193,15.1166992,21.351881,0.0,104.62933808853032,1,0.98
416,6.1,79.0865936,0.0768533,13.4402752,24.8351936,0.0,26.7380564413363,1,0.97
943,14.1,39.2121506,0.069959,15.5697317,21.5891666,118.08281926605626,107.65468408805287,1,0.9
540,0.0,47.0553207,0.067763,31.2767849,22.2583065,538.5667154213468,97.19994272951512,0,0.0
600,0.0,76.4151917,0.0791714,12.5741777,24.9439201,449.88968048620495,6.013463029763766,0,0.0
549,11.1,43.6912308,0.0728366,15.9536009,20.8601761,36.41310473539284,44.07493551757129,1,1.0
777,5.9,62.3254051,0.0734292,15.4616337,22.5610428,464.49938220535194,87.3581828869267,1,0.96
390,0.0,35.3861389,0.0717296,15.9189281,21.8373127,0.0,234.45152969812636,0,0.06
946,0.0,41.2110023,0.067272,28.7225323,23.074892,404.20315497591565,620.004482487632,0,0.0
1091,14.1,37.6619415,0.0743917,15.6745758,20.3341351,248.71615082426297,23.576194577442795,1,0.75
1230,13.9,56.8426323,0.0720761,18.7942448,23.5687943,42.90179683789011,12.976351390130032,1,1.0
251,7.7,65.2090225,0.0738279,15.7981043,23.3707027,36.91397556051234,84.6316011164402,1,1.0
532,0.0,37.5635376,0.0700986,21.1416626,21.9354267,686.9861786341271,22.01743395970917,0,0.39
78,0.0,43.3516121,0.0693339,25.1220245,21.851141,0.0,776.915214789309,0,0.0
1156,15.0,49.0059357,0.0700624,17.3056641,23.4464626,389.92285067394215,5.985814919029653,1,0.98
804,9.0,36.7536583,0.0703432,13.5794783,23.4962559,20.54692818727368,25.054507337064365,1,1.0
70,0.0,57.0401497,0.0749559,14.5704699,21.2725201,0.0,193.78930520948356,0,0.1
500,5.9,57.6790009,0.0715154,17.9259033,23.4150219,19.47214483982868,112.4123120323961,1,1.0
159,13.3,52.1700058,0.0707719,16.9249172,22.8925457,66.03887346229051,64.64864525193289,1,1.0
342,0.0,44.7851219,0.0676863,32.1880417,22.2697048,0.0,208.4706917751925,0,0.01
985,8.4,76.5052719,0.0777627,12.9063396,24.8207035,446.22586399980287,57.62826953099949,1,0.89
370,0.0,48.2132263,0.0684547,27.7033024,21.8854351,0.0,453.31444011082,0,0.0
873,23.6,46.6836853,0.069912,20.9535408,21.5810719,75.10533578916035,44.583603591360415,1,0.96
1345,15.4,41.2851105,0.0706588,19.6811333,21.7197285,55.29868366918486,136.79231155544497,1,0.76
639,13.3,42.6703148,0.0718111,16.304739,21.3417397,50.56253232076868,34.92533048173705,1,1.0
508,0.0,39.5575714,0.0704059,20.8218708,21.809536,32.565784158592685,161.9248120387889,0,0.1
701,12.9,49.8560867,0.0714862,15.2857466,23.5577221,41.31801179861699,80.8881011521815,1,1.0
905,0.0,36.014637,0.0706608,18.5011539,21.6752377,106.32341047006715,132.4673978225071,0,0.35
677,0.0,32.4091568,0.0694362,14.4809952,19.4855118,71.78760976167261,124.38826081963934,0,0.46
581,16.3,78.2511597,0.0769441,13.519433,24.6854591,782.7389167764768,34.60055071988928,1,0.99
577,3.0,55.5008774,0.0715944,18.4788094,23.5361881,243.24821019774768,7.173938547925871,1,0.99
448,0.0,36.1566963,0.0715755,15.4522333,20.0701103,0.0,44.327846479489374,0,0.17
509,0.0,45.4467697,0.0596599,32.7150078,22.949707,374.2340578778334,76.95482699949913,0,0.0
17,13.4,35.9484406,0.071361,16.3510246,21.891861,52.59657142152706,58.94302663711255,1,1.0
131,25.3,77.1498413,0.0776488,13.2003641,23.9065876,454.3896533850683,49.281517653350086,1,0.96
5,0.0,40.5524292,0.0691246,26.0383854,21.999052,367.7839029393452,104.4696421575971,0,0.03
1313,19.9,47.9724579,0.0722304,15.1799307,21.4797497,11.914422824799328,50.55312594465797,1,1.0
980,0.0,36.9614372,0.0701835,20.1715603,21.8545094,719.9756509934651,315.9913719599398,0,0.01
950,13.9,46.0627632,0.0704365,16.2307301,22.1547623,231.54600384916603,37.46810642926266,1,1.0
1004,6.1,43.8677711,0.0632835,41.6660919,23.5730038,186.21707192487332,1.544344317450733,1,0.8
258,10.9,76.5971375,0.0777641,13.2941256,23.8929729,354.19088482770405,19.731297601495942,1,0.81
196,15.5,53.1052322,0.0712385,16.6872139,22.5167618,25.3902554528036,26.442807653150307,1,0.99
1168,14.1,62.0197105,0.0726706,17.757225,23.3908463,661.546341826155,24.51850318288101,1,0.94
1016,17.1,67.8778076,0.0735788,16.4671059,23.4536152,26.173521992219488,148.190852100867,1,0.99
715,8.4,57.265976,0.0731723,15.2293205,22.2152042,0.0,83.05764130206731,1,1.0
1151,11.9,76.4095993,0.0777311,13.4174995,23.8575344,65.78951431469878,31.430865527558176,1,1.0
619,4.1,37.5910301,0.0701135,14.0549736,23.4887581,44.59169299950449,34.36881859547817,1,1.0
186,10.7,41.4019814,0.0679089,16.150219,23.2669563,90.83633926521091,46.49366291532829,1,0.99
307,9.4,58.4372177,0.0716208,17.6106205,23.3439579,34.2556578222206,51.59062202244003,1,1.0
507,17.1,38.5928116,0.0668233,15.7170076,23.1511841,0.0,27.461748335096377,1,1.0
32,0.0,41.8689461,0.0683072,29.1704693,22.2860947,135.51126111228734,387.4037429982992,0,0.01
285,11.1,63.9132729,0.0742696,14.9018116,23.4479179,1.773267489140407,36.91513099349872,1,1.0
1089,20.3,35.1912575,0.0695963,15.1200981,21.4557819,199.63757774283823,275.08760966485687,1,0.09
864,0.0,34.7634392,0.0744694,15.4307051,20.177702,46.58027148705032,73.85874485795925,0,0.07
627,0.0,45.184185,0.0599196,34.6456451,23.0006561,953.0803912579152,280.10073432746685,0,0.0
776,0.0,37.0910225,0.0704862,19.4690456,21.9089508,329.44439567509056,201.68733440133744,0,0.06
528,12.5,45.3003693,0.0705245,15.7415218,23.4757786,52.32444621132418,72.88046273881464,1,1.0
57,0.0,44.7933578,0.0612479,37.3338203,23.036972,277.7307095887132,675.5327883795669,0,0.0
1098,15.2,49.5161018,0.070512,17.2742939,23.4773521,30.70641671251992,18.699404119322455,1,1.0
487,10.5,51.5981789,0.0742538,14.8141308,20.1029587,21.850670666257532,94.092003053099,1,0.92
162,34.2,32.5208282,0.0666866,14.082015,22.8115959,96.50430682585984,37.47262926405195,1,1.0
1276,7.0,53.054409,0.0717065,15.0757551,23.530508,45.67249940565308,20.443550422611715,1,1.0
1226,15.7,70.9268112,0.0746693,15.3802071,23.6640759,59.11872644382328,53.55732030950419,1,1.0
16,23.5,76.2700577,0.0778031,13.4208651,23.8474159,68.26869304554582,27.509570742636924,1,0.96
201,0.0,45.1432228,0.068112,30.8171272,22.0428677,153.88132150588407,4.785326253080485,0,0.03
1101,5.2,52.8773956,0.0707923,17.8992348,23.4940281,148.7765844959792,86.4992377862691,1,1.0
983,0.0,77.4877167,0.0777494,12.8593206,24.8990993,0.0,211.91884365894597,0,0.0
558,15.8,48.293396,0.07084,16.3151665,23.4951038,47.921587916477776,41.09039743040736,1,1.0
205,0.0,35.5681648,0.0744062,15.5185366,20.4205151,0.0,224.72528707031907,0,0.0
673,9.0,62.8627968,0.0733378,15.7001133,22.8273811,0.0,44.415258557235695,1,1.0
757,0.0,75.3952637,0.0796863,12.5619411,24.8369045,0.0,144.4928538867411,0,0.25
555,0.0,42.5965347,0.0650095,38.7698021,23.8867168,0.0,107.78522916178503,0,0.07
1044,11.0,76.0168152,0.0774628,13.3104324,24.7435837,399.6709756023189,36.256181798956085,1,0.92
792,0.0,77.870575,0.0772506,13.2306395,24.802063,249.24330056973568,50.30065636008483,0,0.33
168,0.0,76.633873,0.0787612,12.6076603,24.9803009,531.0402737187253,94.26561838507091,0,0.02
983,9.2,35.2127724,0.0661202,15.050581,22.8871346,207.07794904931367,18.038686847623627,1,1.0
933,0.0,35.3663368,0.0742832,15.2264338,20.5613174,0.0,316.6293133406769,0,0.0
289,18.2,41.8583565,0.0709743,18.1703739,21.6520805,38.18153736196169,48.81611857215511,1,1.0
309,0.0,33.9641609,0.0724385,15.3401585,20.3111992,0.0,291.7549629518677,0,0.01
817,18.1,72.9531784,0.0757493,14.3478079,23.8950443,52.259447272282394,113.5520683724598,1,1.0
758,0.0,34.786499,0.0728689,15.056776,21.3691368,207.39769674512496,145.2367661148144,0,0.06
231,5.8,37.4225159,0.0735843,15.6172791,20.6530895,71.82776840773586,164.44088370118644,1,0.72
26,10.3,34.6514969,0.0734954,15.4849892,20.4103909,0.0,6.817372022555214,1,0.74
866,0.0,35.7462959,0.0737635,15.2936277,20.7444992,0.0,128.95858332024207,0,0.11
491,0.0,35.6480751,0.0738834,15.2541304,20.6996536,219.63985325218815,583.0916885292937,0,0.02
447,8.9,58.9532127,0.0729955,15.4900723,22.287714,21.038463605740272,155.59368546371195,1,0.97
969,0.0,41.3180771,0.0680828,28.9355736,22.5629063,0.0,663.4699658578309,0,0.0
